PositionX, PositionY, is_walkable, is_shootable,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility
70, 27, 1, 1, 47, 43, 69, 17, 37, 45, 47, 47, 55
70, 28, 1, 1, 48, 44, 70, 18, 36, 44, 48, 48, 43
70, 29, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
70, 30, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
70, 31, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
70, 32, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
70, 33, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
70, 34, 1, 1, 54, 50, 76, 24, 30, 38, 54, 54, 57
70, 35, 1, 1, 55, 51, 77, 25, 29, 37, 55, 55, 61
70, 36, 1, 1, 56, 52, 78, 26, 28, 36, 56, 56, 64
70, 37, 1, 1, 57, 53, 79, 27, 27, 35, 57, 57, 64
70, 38, 1, 1, 58, 54, 80, 28, 26, 34, 58, 58, 64
70, 39, 1, 1, 59, 55, 81, 29, 25, 33, 59, 59, 63
70, 40, 1, 1, 60, 56, 82, 30, 24, 32, 60, 60, 62
70, 41, 1, 1, 61, 57, 83, 31, 25, 33, 61, 61, 60
70, 42, 1, 1, 62, 58, 84, 32, 26, 34, 62, 62, 59
70, 43, 1, 1, 63, 59, 85, 33, 27, 35, 63, 63, 57
70, 44, 1, 1, 64, 60, 86, 34, 28, 36, 64, 64, 54
70, 45, 1, 1, 65, 61, 87, 35, 29, 37, 65, 65, 51
70, 46, 1, 1, 66, 62, 88, 36, 28, 36, 66, 66, 49
70, 47, 1, 1, 67, 63, 89, 37, 27, 35, 67, 67, 47
70, 48, 1, 1, 68, 64, 90, 38, 28, 36, 68, 68, 45
70, 49, 1, 1, 69, 65, 91, 39, 29, 37, 69, 69, 42
71, 0, 1, 1, 37, 33, 93, 39, 65, 73, 37, 37, 47
71, 1, 1, 1, 36, 32, 92, 38, 64, 72, 36, 36, 49
71, 2, 1, 1, 35, 31, 91, 37, 63, 71, 35, 35, 51
71, 3, 1, 1, 34, 30, 90, 36, 62, 70, 34, 34, 53
71, 4, 1, 1, 33, 29, 89, 35, 61, 69, 33, 33, 55
71, 5, 1, 1, 32, 28, 88, 34, 60, 68, 32, 32, 56
71, 6, 1, 1, 33, 29, 87, 33, 59, 67, 33, 33, 57
71, 7, 1, 1, 34, 30, 86, 32, 58, 66, 34, 34, 58
71, 8, 1, 1, 35, 31, 85, 31, 57, 65, 35, 35, 58
71, 9, 1, 1, 34, 30, 84, 30, 56, 64, 34, 34, 57
71, 10, 1, 1, 33, 29, 83, 29, 55, 63, 33, 33, 57
71, 11, 1, 1, 32, 28, 82, 28, 54, 62, 32, 32, 56
71, 12, 1, 1, 33, 29, 81, 27, 53, 61, 33, 33, 54
71, 13, 1, 1, 34, 30, 80, 26, 52, 60, 34, 34, 53
71, 14, 1, 1, 35, 31, 79, 25, 51, 59, 35, 35, 54
71, 15, 1, 1, 36, 32, 78, 24, 50, 58, 36, 36, 53
71, 16, 1, 1, 37, 33, 77, 23, 49, 57, 37, 37, 50
71, 17, 1, 1, 38, 34, 76, 22, 48, 56, 38, 38, 47
71, 18, 1, 1, 39, 35, 75, 21, 47, 55, 39, 39, 36
71, 19, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
71, 20, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
71, 21, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
71, 22, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
71, 23, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
71, 24, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
71, 25, 1, 1, 46, 42, 68, 14, 40, 48, 46, 46, 51
71, 26, 1, 1, 47, 43, 69, 15, 39, 47, 47, 47, 52
71, 27, 1, 1, 48, 44, 70, 16, 38, 46, 48, 48, 50
71, 28, 1, 1, 49, 45, 71, 17, 37, 45, 49, 49, 45
71, 29, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
71, 30, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
71, 31, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
71, 32, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
71, 33, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
71, 34, 1, 1, 55, 51, 77, 23, 31, 39, 55, 55, 48
71, 35, 1, 1, 56, 52, 78, 24, 30, 38, 56, 56, 57
71, 36, 1, 1, 57, 53, 79, 25, 29, 37, 57, 57, 60
71, 37, 1, 1, 58, 54, 80, 26, 28, 36, 58, 58, 62
71, 38, 1, 1, 59, 55, 81, 27, 27, 35, 59, 59, 62
71, 39, 1, 1, 60, 56, 82, 28, 26, 34, 60, 60, 61
71, 40, 1, 1, 61, 57, 83, 29, 25, 33, 61, 61, 60
71, 41, 1, 1, 62, 58, 84, 30, 26, 34, 62, 62, 58
71, 42, 1, 1, 63, 59, 85, 31, 27, 35, 63, 63, 58
71, 43, 1, 1, 64, 60, 86, 32, 28, 36, 64, 64, 56
71, 44, 1, 1, 65, 61, 87, 33, 29, 37, 65, 65, 53
71, 45, 1, 1, 66, 62, 88, 34, 30, 38, 66, 66, 51
71, 46, 1, 1, 67, 63, 89, 35, 29, 37, 67, 67, 48
71, 47, 1, 1, 68, 64, 90, 36, 28, 36, 68, 68, 47
71, 48, 1, 1, 69, 65, 91, 37, 29, 37, 69, 69, 45
71, 49, 1, 1, 70, 66, 92, 38, 30, 38, 70, 70, 42
72, 0, 1, 1, 38, 34, 94, 38, 66, 74, 38, 38, 47
72, 1, 1, 1, 37, 33, 93, 37, 65, 73, 37, 37, 50
72, 2, 1, 1, 36, 32, 92, 36, 64, 72, 36, 36, 51
72, 3, 1, 1, 35, 31, 91, 35, 63, 71, 35, 35, 53
72, 4, 1, 1, 34, 30, 90, 34, 62, 70, 34, 34, 55
72, 5, 1, 1, 33, 29, 89, 33, 61, 69, 33, 33, 56
72, 6, 1, 1, 34, 30, 88, 32, 60, 68, 34, 34, 57
72, 7, 1, 1, 35, 31, 87, 31, 59, 67, 35, 35, 56
72, 8, 1, 1, 36, 32, 86, 30, 58, 66, 36, 36, 56
72, 9, 1, 1, 35, 31, 85, 29, 57, 65, 35, 35, 57
72, 10, 1, 1, 34, 30, 84, 28, 56, 64, 34, 34, 56
72, 11, 1, 1, 33, 29, 83, 27, 55, 63, 33, 33, 55
72, 12, 1, 1, 34, 30, 82, 26, 54, 62, 34, 34, 54
72, 13, 1, 1, 35, 31, 81, 25, 53, 61, 35, 35, 52
72, 14, 1, 1, 36, 32, 80, 24, 52, 60, 36, 36, 51
72, 15, 1, 1, 37, 33, 79, 23, 51, 59, 37, 37, 50
72, 16, 1, 1, 38, 34, 78, 22, 50, 58, 38, 38, 47
72, 17, 1, 1, 39, 35, 77, 21, 49, 57, 39, 39, 43
72, 18, 1, 1, 40, 36, 76, 20, 48, 56, 40, 40, 36
72, 19, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
72, 20, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
72, 21, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
72, 22, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
72, 23, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
72, 24, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
72, 25, 1, 1, 47, 43, 69, 13, 41, 49, 47, 47, 41
72, 26, 1, 1, 48, 44, 70, 14, 40, 48, 48, 48, 49
72, 27, 1, 1, 49, 45, 71, 15, 39, 47, 49, 49, 49
72, 28, 1, 1, 50, 46, 72, 16, 38, 46, 50, 50, 46
72, 29, 1, 1, 51, 47, 73, 17, 39, 47, 51, 51, 37
72, 30, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
72, 31, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
72, 32, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
72, 33, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
72, 34, 1, 1, 56, 52, 78, 22, 32, 40, 56, 56, 44
72, 35, 1, 1, 57, 53, 79, 23, 31, 39, 57, 57, 53
72, 36, 1, 1, 58, 54, 80, 24, 30, 38, 58, 58, 58
72, 37, 1, 1, 59, 55, 81, 25, 29, 37, 59, 59, 59
72, 38, 1, 1, 60, 56, 82, 26, 28, 36, 60, 60, 59
72, 39, 1, 1, 61, 57, 83, 27, 27, 35, 61, 61, 58
72, 40, 1, 1, 62, 58, 84, 28, 26, 34, 62, 62, 57
72, 41, 1, 1, 63, 59, 85, 29, 27, 35, 63, 63, 56
72, 42, 1, 1, 64, 60, 86, 30, 28, 36, 64, 64, 56
72, 43, 1, 1, 65, 61, 87, 31, 29, 37, 65, 65, 54
72, 44, 1, 1, 66, 62, 88, 32, 30, 38, 66, 66, 52
72, 45, 1, 1, 67, 63, 89, 33, 31, 39, 67, 67, 50
72, 46, 1, 1, 68, 64, 90, 34, 30, 38, 68, 68, 47
72, 47, 1, 1, 69, 65, 91, 35, 29, 37, 69, 69, 46
72, 48, 1, 1, 70, 66, 92, 36, 30, 38, 70, 70, 44
72, 49, 1, 1, 71, 67, 93, 37, 31, 39, 71, 71, 42
73, 0, 1, 1, 39, 35, 95, 37, 67, 75, 39, 39, 47
73, 1, 1, 1, 38, 34, 94, 36, 66, 74, 38, 38, 50
73, 2, 1, 1, 37, 33, 93, 35, 65, 73, 37, 37, 52
73, 3, 1, 1, 36, 32, 92, 34, 64, 72, 36, 36, 54
73, 4, 1, 1, 35, 31, 91, 33, 63, 71, 35, 35, 55
73, 5, 1, 1, 34, 30, 90, 32, 62, 70, 34, 34, 56
73, 6, 1, 1, 35, 31, 89, 31, 61, 69, 35, 35, 56
73, 7, 1, 1, 36, 32, 88, 30, 60, 68, 36, 36, 56
73, 8, 1, 1, 37, 33, 87, 29, 59, 67, 37, 37, 55
73, 9, 1, 1, 36, 32, 86, 28, 58, 66, 36, 36, 55
73, 10, 1, 1, 35, 31, 85, 27, 57, 65, 35, 35, 54
73, 11, 1, 1, 34, 30, 84, 26, 56, 64, 34, 34, 52
73, 12, 1, 1, 35, 31, 83, 25, 55, 63, 35, 35, 48
73, 13, 1, 1, 36, 32, 82, 24, 54, 62, 36, 36, 44
73, 14, 1, 1, 37, 33, 81, 23, 53, 61, 37, 37, 44
73, 15, 1, 1, 38, 34, 80, 22, 52, 60, 38, 38, 46
73, 16, 1, 1, 39, 35, 79, 21, 51, 59, 39, 39, 44
73, 17, 1, 1, 40, 36, 78, 20, 50, 58, 40, 40, 42
73, 18, 1, 1, 41, 37, 77, 19, 49, 57, 41, 41, 38
73, 19, 1, 1, 42, 38, 78, 18, 50, 58, 42, 42, 28
73, 20, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
73, 21, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
73, 22, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
73, 23, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
73, 24, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
73, 25, 1, 1, 48, 44, 70, 12, 42, 50, 48, 48, 42
73, 26, 1, 1, 49, 45, 71, 13, 41, 49, 49, 49, 47
73, 27, 1, 1, 50, 46, 72, 14, 40, 48, 50, 50, 48
73, 28, 1, 1, 51, 47, 73, 15, 39, 47, 51, 51, 46
73, 29, 1, 1, 52, 48, 74, 16, 40, 48, 52, 52, 41
73, 30, 1, 1, 53, 49, 75, 17, 39, 47, 53, 53, 34
73, 31, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
73, 32, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
73, 33, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
73, 34, 1, 1, 57, 53, 79, 21, 33, 41, 57, 57, 46
73, 35, 1, 1, 58, 54, 80, 22, 32, 40, 58, 58, 52
73, 36, 1, 1, 59, 55, 81, 23, 31, 39, 59, 59, 56
73, 37, 1, 1, 60, 56, 82, 24, 30, 38, 60, 60, 57
73, 38, 1, 1, 61, 57, 83, 25, 29, 37, 61, 61, 55
73, 39, 1, 1, 62, 58, 84, 26, 28, 36, 62, 62, 53
73, 40, 1, 1, 63, 59, 85, 27, 27, 35, 63, 63, 53
73, 41, 1, 1, 64, 60, 86, 28, 28, 36, 64, 64, 53
73, 42, 1, 1, 65, 61, 87, 29, 29, 37, 65, 65, 53
73, 43, 1, 1, 66, 62, 88, 30, 30, 38, 66, 66, 52
73, 44, 1, 1, 67, 63, 89, 31, 31, 39, 67, 67, 50
73, 45, 1, 1, 68, 64, 90, 32, 32, 40, 68, 68, 48
73, 46, 1, 1, 69, 65, 91, 33, 31, 39, 69, 69, 46
73, 47, 1, 1, 70, 66, 92, 34, 30, 38, 70, 70, 45
73, 48, 1, 1, 71, 67, 93, 35, 31, 39, 71, 71, 44
73, 49, 1, 1, 72, 68, 94, 36, 32, 40, 72, 72, 42
74, 0, 1, 1, 40, 36, 96, 36, 68, 76, 40, 40, 47
74, 1, 1, 1, 39, 35, 95, 35, 67, 75, 39, 39, 49
74, 2, 1, 1, 38, 34, 94, 34, 66, 74, 38, 38, 51
74, 3, 1, 1, 37, 33, 93, 33, 65, 73, 37, 37, 52
74, 4, 1, 1, 36, 32, 92, 32, 64, 72, 36, 36, 54
74, 5, 1, 1, 35, 31, 91, 31, 63, 71, 35, 35, 55
74, 6, 1, 1, 36, 32, 90, 30, 62, 70, 36, 36, 55
74, 7, 1, 1, 37, 33, 89, 29, 61, 69, 37, 37, 54
74, 8, 1, 1, 38, 34, 88, 28, 60, 68, 38, 38, 54
74, 9, 1, 1, 37, 33, 87, 27, 59, 67, 37, 37, 54
74, 10, 1, 1, 36, 32, 86, 26, 58, 66, 36, 36, 52
74, 11, 1, 1, 35, 31, 85, 27, 57, 65, 35, 35, 46
74, 12, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
74, 13, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
74, 14, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
74, 15, 1, 1, 39, 35, 81, 21, 53, 61, 39, 39, 37
74, 16, 1, 1, 40, 36, 80, 20, 52, 60, 40, 40, 40
74, 17, 1, 1, 41, 37, 79, 19, 51, 59, 41, 41, 39
74, 18, 1, 1, 42, 38, 78, 18, 50, 58, 42, 42, 38
74, 19, 1, 1, 43, 39, 77, 17, 49, 57, 43, 43, 35
74, 20, 1, 1, 44, 40, 76, 16, 48, 56, 44, 44, 33
74, 21, 1, 1, 45, 41, 75, 15, 47, 55, 45, 45, 32
74, 22, 1, 1, 46, 42, 74, 14, 46, 54, 46, 46, 31
74, 23, 1, 1, 47, 43, 73, 13, 45, 53, 47, 47, 31
74, 24, 1, 1, 48, 44, 72, 12, 44, 52, 48, 48, 36
74, 25, 1, 1, 49, 45, 71, 11, 43, 51, 49, 49, 43
74, 26, 1, 1, 50, 46, 72, 12, 42, 50, 50, 50, 44
74, 27, 1, 1, 51, 47, 73, 13, 41, 49, 51, 51, 46
74, 28, 1, 1, 52, 48, 74, 14, 40, 48, 52, 52, 45
74, 29, 1, 1, 53, 49, 75, 15, 39, 47, 53, 53, 43
74, 30, 1, 1, 54, 50, 76, 16, 38, 46, 54, 54, 39
74, 31, 1, 1, 55, 51, 77, 17, 37, 45, 55, 55, 36
74, 32, 1, 1, 56, 52, 78, 18, 36, 44, 56, 56, 32
74, 33, 1, 1, 57, 53, 79, 19, 35, 43, 57, 57, 41
74, 34, 1, 1, 58, 54, 80, 20, 34, 42, 58, 58, 49
74, 35, 1, 1, 59, 55, 81, 21, 33, 41, 59, 59, 52
74, 36, 1, 1, 60, 56, 82, 22, 32, 40, 60, 60, 53
74, 37, 1, 1, 61, 57, 83, 23, 31, 39, 61, 61, 53
74, 38, 1, 1, 62, 58, 84, 24, 30, 38, 62, 62, 51
74, 39, 1, 1, 63, 59, 85, 25, 29, 37, 63, 63, 48
74, 40, 1, 1, 64, 60, 86, 26, 28, 36, 64, 64, 45
74, 41, 1, 1, 65, 61, 87, 27, 29, 37, 65, 65, 45
74, 42, 1, 1, 66, 62, 88, 28, 30, 38, 66, 66, 48
74, 43, 1, 1, 67, 63, 89, 29, 31, 39, 67, 67, 48
74, 44, 1, 1, 68, 64, 90, 30, 32, 40, 68, 68, 47
74, 45, 1, 1, 69, 65, 91, 31, 33, 41, 69, 69, 45
74, 46, 1, 1, 70, 66, 92, 32, 32, 40, 70, 70, 44
74, 47, 1, 1, 71, 67, 93, 33, 31, 39, 71, 71, 43
74, 48, 1, 1, 72, 68, 94, 34, 32, 40, 72, 72, 42
74, 49, 1, 1, 73, 69, 95, 35, 33, 41, 73, 73, 40
75, 0, 1, 1, 41, 37, 97, 35, 69, 77, 41, 41, 46
75, 1, 1, 1, 40, 36, 96, 34, 68, 76, 40, 40, 48
75, 2, 1, 1, 39, 35, 95, 33, 67, 75, 39, 39, 49
75, 3, 1, 1, 38, 34, 94, 32, 66, 74, 38, 38, 50
75, 4, 1, 1, 37, 33, 93, 31, 65, 73, 37, 37, 52
75, 5, 1, 1, 36, 32, 92, 30, 64, 72, 36, 36, 52
75, 6, 1, 1, 37, 33, 91, 29, 63, 71, 37, 37, 52
75, 7, 1, 1, 38, 34, 90, 28, 62, 70, 38, 38, 52
75, 8, 1, 1, 39, 35, 89, 27, 61, 69, 39, 39, 52
75, 9, 1, 1, 38, 34, 88, 26, 60, 68, 38, 38, 50
75, 10, 1, 1, 37, 33, 87, 25, 59, 67, 37, 37, 48
75, 11, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
75, 12, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
75, 13, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
75, 14, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
75, 15, 1, 1, 40, 36, 82, 20, 54, 62, 40, 40, 26
75, 16, 1, 1, 41, 37, 81, 19, 53, 61, 41, 41, 34
75, 17, 1, 1, 42, 38, 80, 18, 52, 60, 42, 42, 35
75, 18, 1, 1, 43, 39, 79, 17, 51, 59, 43, 43, 35
75, 19, 1, 1, 44, 40, 78, 16, 50, 58, 44, 44, 34
75, 20, 1, 1, 45, 41, 77, 15, 49, 57, 45, 45, 33
75, 21, 1, 1, 46, 42, 76, 14, 48, 56, 46, 46, 35
75, 22, 1, 1, 47, 43, 75, 13, 47, 55, 47, 47, 35
75, 23, 1, 1, 48, 44, 74, 12, 46, 54, 48, 48, 36
75, 24, 1, 1, 49, 45, 73, 11, 45, 53, 49, 49, 39
75, 25, 1, 1, 50, 46, 72, 10, 44, 52, 50, 50, 41
75, 26, 1, 1, 51, 47, 73, 11, 43, 51, 51, 51, 43
75, 27, 1, 1, 52, 48, 74, 12, 42, 50, 52, 52, 44
75, 28, 1, 1, 53, 49, 75, 13, 41, 49, 53, 53, 44
75, 29, 1, 1, 54, 50, 76, 14, 40, 48, 54, 54, 43
75, 30, 1, 1, 55, 51, 77, 15, 39, 47, 55, 55, 41
75, 31, 1, 1, 56, 52, 78, 16, 38, 46, 56, 56, 40
75, 32, 1, 1, 57, 53, 79, 17, 37, 45, 57, 57, 43
75, 33, 1, 1, 58, 54, 80, 18, 36, 44, 58, 58, 46
75, 34, 1, 1, 59, 55, 81, 19, 35, 43, 59, 59, 48
75, 35, 1, 1, 60, 56, 82, 20, 34, 42, 60, 60, 48
75, 36, 1, 1, 61, 57, 83, 21, 33, 41, 61, 61, 49
75, 37, 1, 1, 62, 58, 84, 22, 32, 40, 62, 62, 48
75, 38, 1, 1, 63, 59, 85, 23, 31, 39, 63, 63, 42
75, 39, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
75, 40, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
75, 41, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
75, 42, 1, 1, 67, 63, 89, 29, 31, 39, 67, 67, 39
75, 43, 1, 1, 68, 64, 90, 30, 32, 40, 68, 68, 43
75, 44, 1, 1, 69, 65, 91, 31, 33, 41, 69, 69, 43
75, 45, 1, 1, 70, 66, 92, 32, 34, 42, 70, 70, 43
75, 46, 1, 1, 71, 67, 93, 33, 33, 41, 71, 71, 42
75, 47, 1, 1, 72, 68, 94, 34, 32, 40, 72, 72, 42
75, 48, 1, 1, 73, 69, 95, 35, 33, 41, 73, 73, 41
75, 49, 1, 1, 74, 70, 96, 36, 34, 42, 74, 74, 39
76, 0, 1, 1, 42, 38, 98, 34, 70, 78, 42, 42, 44
76, 1, 1, 1, 41, 37, 97, 33, 69, 77, 41, 41, 46
76, 2, 1, 1, 40, 36, 96, 32, 68, 76, 40, 40, 47
76, 3, 1, 1, 39, 35, 95, 31, 67, 75, 39, 39, 49
76, 4, 1, 1, 38, 34, 94, 30, 66, 74, 38, 38, 50
76, 5, 1, 1, 37, 33, 93, 29, 65, 73, 37, 37, 50
76, 6, 1, 1, 38, 34, 92, 28, 64, 72, 38, 38, 51
76, 7, 1, 1, 39, 35, 91, 27, 63, 71, 39, 39, 50
76, 8, 1, 1, 40, 36, 90, 26, 62, 70, 40, 40, 49
76, 9, 1, 1, 39, 35, 89, 25, 61, 69, 39, 39, 47
76, 10, 1, 1, 38, 34, 88, 24, 60, 68, 38, 38, 42
76, 11, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
76, 12, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
76, 13, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
76, 14, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
76, 15, 1, 1, 41, 37, 83, 19, 55, 63, 41, 41, 25
76, 16, 1, 1, 42, 38, 82, 18, 54, 62, 42, 42, 30
76, 17, 1, 1, 43, 39, 81, 17, 53, 61, 43, 43, 33
76, 18, 1, 1, 44, 40, 80, 16, 52, 60, 44, 44, 33
76, 19, 1, 1, 45, 41, 79, 15, 51, 59, 45, 45, 33
76, 20, 1, 1, 46, 42, 78, 14, 50, 58, 46, 46, 32
76, 21, 1, 1, 47, 43, 77, 13, 49, 57, 47, 47, 33
76, 22, 1, 1, 48, 44, 76, 12, 48, 56, 48, 48, 35
76, 23, 1, 1, 49, 45, 75, 11, 47, 55, 49, 49, 37
76, 24, 1, 1, 50, 46, 74, 10, 46, 54, 50, 50, 39
76, 25, 1, 1, 51, 47, 73, 9, 45, 53, 51, 51, 40
76, 26, 1, 1, 52, 48, 74, 10, 44, 52, 52, 52, 41
76, 27, 1, 1, 53, 49, 75, 11, 43, 51, 53, 53, 42
76, 28, 1, 1, 54, 50, 76, 12, 42, 50, 54, 54, 42
76, 29, 1, 1, 55, 51, 77, 13, 41, 49, 55, 55, 42
76, 30, 1, 1, 56, 52, 78, 14, 40, 48, 56, 56, 40
76, 31, 1, 1, 57, 53, 79, 15, 39, 47, 57, 57, 41
76, 32, 1, 1, 58, 54, 80, 16, 38, 46, 58, 58, 43
76, 33, 1, 1, 59, 55, 81, 17, 37, 45, 59, 59, 46
76, 34, 1, 1, 60, 56, 82, 18, 36, 44, 60, 60, 47
76, 35, 1, 1, 61, 57, 83, 19, 35, 43, 61, 61, 46
76, 36, 1, 1, 62, 58, 84, 20, 34, 42, 62, 62, 45
76, 37, 1, 1, 63, 59, 85, 21, 33, 41, 63, 63, 42
76, 38, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
76, 39, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
76, 40, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
76, 41, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
76, 42, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
76, 43, 1, 1, 69, 65, 91, 29, 33, 41, 69, 69, 39
76, 44, 1, 1, 70, 66, 92, 30, 34, 42, 70, 70, 40
76, 45, 1, 1, 71, 67, 93, 31, 35, 43, 71, 71, 40
76, 46, 1, 1, 72, 68, 94, 32, 34, 42, 72, 72, 40
76, 47, 1, 1, 73, 69, 95, 33, 33, 41, 73, 73, 40
76, 48, 1, 1, 74, 70, 96, 34, 34, 42, 74, 74, 39
76, 49, 1, 1, 75, 71, 97, 35, 35, 43, 75, 75, 37
77, 0, 1, 1, 43, 39, 99, 33, 71, 79, 43, 43, 42
77, 1, 1, 1, 42, 38, 98, 32, 70, 78, 42, 42, 44
77, 2, 1, 1, 41, 37, 97, 31, 69, 77, 41, 41, 46
77, 3, 1, 1, 40, 36, 96, 30, 68, 76, 40, 40, 47
77, 4, 1, 1, 39, 35, 95, 29, 67, 75, 39, 39, 48
77, 5, 1, 1, 38, 34, 94, 28, 66, 74, 38, 38, 49
77, 6, 1, 1, 39, 35, 93, 27, 65, 73, 39, 39, 49
77, 7, 1, 1, 40, 36, 92, 26, 64, 72, 40, 40, 49
77, 8, 1, 1, 41, 37, 91, 25, 63, 71, 41, 41, 47
77, 9, 1, 1, 40, 36, 90, 24, 62, 70, 40, 40, 43
77, 10, 1, 1, 39, 35, 89, 23, 61, 69, 39, 39, 39
77, 11, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
77, 12, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
77, 13, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
77, 14, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
77, 15, 1, 1, 42, 38, 84, 18, 56, 64, 42, 42, 25
77, 16, 1, 1, 43, 39, 83, 17, 55, 63, 43, 43, 28
